wv,snr
0.36345,0.0
0.3635,0.0
0.36355,0.0
0.3636,0.0
0.36365,0.0
0.3637,0.0
0.36375,0.0
0.3638,0.0
0.36385,0.0
0.3639,0.0
0.36395,0.0
0.364,0.0
0.36405,0.0
0.3641,0.0
0.36415,0.0
0.3642,0.0
0.36425,0.0
0.3643,0.0
0.36435,0.0
0.3644,0.0
0.36445,0.0
0.3645,0.0
0.36455,0.0
0.3646,0.0
0.36465,0.0
0.3647,0.0
0.36475,0.0
0.3648,0.0
0.36485,0.0
0.3649,0.0
0.36495,0.0
0.365,0.0
0.36505,0.0
0.3651,0.0
0.36515,0.0
0.3652,0.0
0.36525,0.0
0.3653,0.0
0.36535,0.0
0.3654,0.0
0.36545,0.0
0.3655,0.0
0.36555,0.0
0.3656,0.0
0.36565,0.0
0.3657,0.0
0.36575,0.0
0.3658,0.0
0.36585,0.0
0.3659,0.0
0.36595,0.0
0.366,0.0
0.36605,0.0
0.3661,0.0
0.36615,0.0
0.3662,0.0
0.36625,0.0
0.3663,0.0
0.36635,0.0
0.3664,0.0
0.36645,0.0
0.3665,0.0
0.36655,0.0
0.3666,0.0
0.36665,0.0
0.3667,0.0
0.36675,0.0
0.3668,0.0
0.36685,0.0
0.3669,0.0
0.36695,0.0
0.367,0.0
0.36705,0.0
0.3671,0.0
0.36715,0.0
0.3672,0.0
0.36725,0.0
0.3673,0.0
0.36735,0.0
0.3674,0.0
0.36745,0.0
0.3675,0.0
0.36755,0.0
0.3676,0.0
0.36765,0.0
0.3677,0.0
0.36775,0.0
0.3678,0.0
0.36785,0.0
0.3679,0.0
0.36795,0.0
0.368,0.0
0.36805,0.0
0.3681,0.0
0.36815,0.0
0.3682,0.0
0.36825,0.0
0.3683,0.0
0.36835,0.0
0.3684,0.0
0.36845,0.0
0.3685,0.0
0.36855,0.0
0.3686,0.0
0.36865,0.0
0.3687,0.0
0.36875,0.0
0.3688,0.0
0.36885,0.0
0.3689,0.0
0.36895,0.0
0.369,0.0
0.36905,0.0
0.3691,0.0
0.36915,0.0
0.3692,0.0
0.36925,0.0
0.3693,0.0
0.36935,0.0
0.3694,0.0
0.36945,0.0
0.3695,0.0
0.36955,0.0
0.3696,0.0
0.36965,0.0
0.3697,0.0
0.36975,0.0
0.3698,0.0
0.36985,0.0
0.3699,0.0
0.36995,0.0
0.37,0.0
0.37005,0.0
0.3701,0.0
0.37015,0.0
0.3702,0.0
0.37025,0.0
0.3703,0.0
0.37035,0.0
0.3704,0.0
0.37045,0.0
0.3705,0.0
0.37055,0.0
0.3706,0.0
0.37065,0.0
0.3707,0.0
0.37075,0.0
0.3708,0.0
0.37085,0.0
0.3709,0.0
0.37095,0.0
0.371,0.0
0.37105,0.0
0.3711,0.0
0.37115,0.0
0.3712,0.0
0.37125,0.0
0.3713,0.0
0.37135,0.0
0.3714,0.0
0.37145,0.0
0.3715,0.0
0.37155,0.0
0.3716,0.0
0.37165,0.0
0.3717,0.0
0.37175,0.0
0.3718,0.0
0.37185,0.0
0.3719,0.0
0.37195,0.0
0.372,0.0
0.37205,0.0
0.3721,0.0
0.37215,0.0
0.3722,0.0
0.37225,0.0
0.3723,0.0
0.37235,0.0
0.3724,0.0
0.37245,0.0
0.3725,0.0
0.37255,0.0
0.3726,0.0
0.37265,0.0
0.3727,0.0
0.37275,0.0
0.3728,0.0
0.37285,0.0
0.3729,0.0
0.37295,0.0
0.373,0.0
0.37305,0.0
0.3731,0.0
0.37315,0.0
0.3732,0.0
0.37325,0.0
0.3733,0.0
0.37335,0.0
0.3734,0.0
0.37345,0.0
0.3735,0.0
0.37355,0.0
0.3736,0.0
0.37365,0.0
0.3737,0.0
0.37375,0.0
0.3738,0.0
0.37385,0.0
0.3739,0.0
0.37395,0.0
0.374,0.0
0.37405,0.0
0.3741,0.0
0.37415,0.0
0.3742,0.0
0.37425,0.0
0.3743,0.0
0.37435,0.0
0.3744,0.0
0.37445,0.0
0.3745,0.0
0.37455,0.0
0.3746,0.0
0.37465,0.0
0.3747,0.0
0.37475,0.0
0.3748,0.0
0.37485,0.0
0.3749,0.0
0.37495,0.0
0.375,0.0
0.37505,0.0
0.3751,0.0
0.37515,0.0
0.3752,0.0
0.37525,0.0
0.3753,0.0
0.37535,0.0
0.3754,0.0
0.37545,0.0
0.3755,0.0
0.37555,0.0
0.3756,0.0
0.37565,0.0
0.3757,0.0
0.37575,0.0
0.3758,0.0
0.37585,0.0
0.3759,0.0
0.37595,0.0
0.376,0.0
0.37605,0.0
0.3761,0.0
0.37615,0.0
0.3762,0.0
0.37625,0.0
0.3763,0.0
0.37635,0.0
0.3764,0.0
0.37645,0.0
0.3765,0.0
0.37655,0.0
0.3766,0.0
0.37665,0.0
0.3767,0.0
0.37675,0.0
0.3768,0.0
0.37685,0.0
0.3769,0.0
0.37695,0.0
0.377,0.0
0.37705,0.0
0.3771,0.0
0.37715,0.0
0.3772,0.0
0.37725,0.0
0.3773,0.0
0.37735,0.0
0.3774,0.0
0.37745,0.0
0.3775,0.0
0.37755,0.0
0.3776,0.0
0.37765,0.0
0.3777,0.0
0.37775,0.0
0.3778,0.0
0.37785,0.0
0.3779,0.0
0.37795,0.0
0.378,0.0
0.37805,0.0
0.3781,0.0
0.37815,0.0
0.3782,0.0
0.37825,0.0
0.3783,0.0
0.37835,0.0
0.3784,0.0
0.37845,0.0
0.3785,0.0
0.37855,0.0
0.3786,0.0
0.37865,0.0
0.3787,0.0
0.37875,0.0
0.3788,0.0
0.37885,0.0
0.3789,0.0
0.37895,0.0
0.379,0.0
0.37905,0.0
0.3791,0.0
0.37915,0.0
0.3792,0.0
0.37925,0.0
0.3793,0.0
0.37935,0.0
0.3794,0.0
0.37945,0.0
0.3795,0.0
0.37955,0.0
0.3796,0.0
0.37965,0.0
0.3797,0.0
0.37975,0.0
0.3798,0.0
0.37985,0.0
0.3799,0.0
0.37995,0.0
0.38,0.0
0.38005,0.0
0.3801,0.0
0.38015,0.0
0.3802,0.0
0.38025,0.0
0.3803,0.0
0.38035,0.0
0.3804,0.0
0.38045,0.0
0.3805,0.0
0.38055,0.0
0.3806,0.0
0.38065,0.0
0.3807,0.0
0.38075,0.0
0.3808,0.0
0.38085,0.0
0.3809,0.0
0.38095,0.0
0.381,0.0
0.38105,0.0
0.3811,0.0
0.38115,0.0
0.3812,0.0
0.38125,0.0
0.3813,0.0
0.38135,0.0
0.3814,0.0
0.38145,0.0
0.3815,0.0
0.38155,0.0
0.3816,0.0
0.38165,0.0
0.3817,0.0
0.38175,0.0
0.3818,0.0
0.38185,0.0
0.3819,0.0
0.38195,0.0
0.382,0.0
0.38205,0.0
0.3821,0.0
0.38215,0.0
0.3822,0.0
0.38225,0.0
0.3823,0.0
0.38235,0.0
0.3824,0.0
0.38245,0.0
0.3825,0.0
0.38255,0.0
0.3826,0.0
0.38265,0.0
0.3827,0.0
0.38275,0.0
0.3828,0.0
0.38285,0.0
0.3829,0.0
0.38295,0.0
0.383,0.0
0.38305,0.0
0.3831,0.0
0.38315,0.0
0.3832,0.0
0.38325,0.0
0.3833,0.0
0.38335,0.0
0.3834,0.0
0.38345,0.0
0.3835,0.0
0.38355,0.0
0.3836,0.0
0.38365,0.0
0.3837,0.0
0.38375,0.0
0.3838,0.0
0.38385,0.0
0.3839,0.0
0.38395,0.0
0.384,0.0
0.38405,0.0
0.3841,0.0
0.38415,0.0
0.3842,0.0
0.38425,0.0
0.3843,0.0
0.38435,0.0
0.3844,0.0
0.38445,0.0
0.3845,0.0
0.38455,0.0
0.3846,0.0
0.38465,0.0
0.3847,0.0
0.38475,0.0
0.3848,0.0
0.38485,0.0
0.3849,0.0
0.38495,0.0
0.385,0.0
0.38505,0.0
0.3851,0.0
0.38515,0.0
0.3852,0.0
0.38525,0.0
0.3853,0.0
0.38535,0.0
0.3854,0.0
0.38545,0.0
0.3855,0.0
0.38555,0.0
0.3856,0.0
0.38565,0.0
0.3857,0.0
0.38575,0.0
0.3858,0.0
0.38585,0.0
0.3859,0.0
0.38595,0.0
0.386,0.0
0.38605,0.0
0.3861,0.0
0.38615,0.0
0.3862,0.0
0.38625,0.0
0.3863,0.0
0.38635,0.0
0.3864,0.0
0.38645,0.0
0.3865,0.0
0.38655,0.0
0.3866,0.0
0.38665,0.0
0.3867,0.0
0.38675,0.0
0.3868,0.0
0.38685,0.0
0.3869,0.0
0.38695,0.0
0.387,0.0
0.38705,0.0
0.3871,0.0
0.38715,0.0
0.3872,0.0
0.38725,0.0
0.3873,0.0
0.38735,0.0
0.3874,0.0
0.38745,0.0
0.3875,0.0
0.38755,0.0
0.3876,0.0
0.38765,0.0
0.3877,0.0
0.38775,0.0
0.3878,0.0
0.38785,0.0
0.3879,0.0
0.38795,0.0
0.388,0.0
0.38805,0.0
0.3881,0.0
0.38815,0.0
0.3882,0.0
0.38825,0.0
0.3883,0.0
0.38835,0.0
0.3884,0.0
0.38845,0.0
0.3885,0.0
0.38855,0.0
0.3886,0.0
0.38865,0.0
0.3887,0.0
0.38875,0.0
0.3888,0.0
0.38885,0.0
0.3889,0.0
0.38895,0.0
0.389,0.0
0.38905,0.0
0.3891,0.0
0.38915,0.0
0.3892,0.0
0.38925,0.0
0.3893,0.0
0.38935,0.0
0.3894,0.0
0.38945,0.0
0.3895,0.0
0.38955,0.0
0.3896,0.0
0.38965,0.0
0.3897,0.0
0.38975,0.0
0.3898,0.0
0.38985,0.0
0.3899,0.0
0.38995,0.0
0.39,0.0
0.39005,0.0
0.3901,0.0
0.39015,0.0
0.3902,0.0
0.39025,0.0
0.3903,0.0
0.39035,0.0
0.3904,0.0
0.39045,0.0
0.3905,0.0
0.39055,0.0
0.3906,0.0
0.39065,0.0
0.3907,0.0
0.39075,0.0
0.3908,0.0
0.39085,0.0
0.3909,0.0
0.39095,0.0
0.391,0.0
0.39105,0.0
0.3911,0.0
0.39115,0.0
0.3912,0.0
0.39125,0.0
0.3913,0.0
0.39135,0.0
0.3914,0.0
0.39145,0.0
0.3915,0.0
0.39155,0.0
0.3916,0.0
0.39165,0.0
0.3917,0.0
0.39175,0.0
0.3918,0.0
0.39185,0.0
0.3919,0.0
0.39195,0.0
0.392,0.0
0.39205,0.0
0.3921,0.0
0.39215,0.0
0.3922,0.0
0.39225,0.0
0.3923,0.0
0.39235,0.0
0.3924,0.0
0.39245,0.0
0.3925,0.0
0.39255,0.0
0.3926,0.0
0.39265,0.0
0.3927,0.0
0.39275,0.0
0.3928,0.0
0.39285,0.0
0.3929,0.0
0.39295,0.0
0.393,0.0
0.39305,0.0
0.3931,0.0
0.39315,0.0
0.3932,0.0
0.39325,0.0
0.3933,0.0
0.39335,0.0
0.3934,0.0
0.39345,0.0
0.3935,0.0
0.39355,0.0
0.3936,0.0
0.39365,0.0
0.3937,0.0
0.39375,0.0
0.3938,0.0
0.39385,0.0
0.3939,0.0
0.39395,0.0
0.394,0.0
0.39405,0.0
0.3941,0.0
0.39415,0.0
0.3942,0.0
0.39425,0.0
0.3943,0.0
0.39435,0.0
0.3944,0.0
0.39445,0.0
0.3945,0.0
0.39455,0.0
0.3946,0.0
0.39465,0.0
0.3947,0.0
0.39475,0.0
0.3948,0.0
0.39485,0.0
0.3949,0.0
0.39495,0.0
0.395,0.0
0.39505,0.0
0.3951,0.0
0.39515,0.0
0.3952,0.0
0.39525,0.0
0.3953,0.0
0.39535,0.0
0.3954,0.0
0.39545,0.0
0.3955,0.0
0.39555,0.0
0.3956,0.0
0.39565,0.0
0.3957,0.0
0.39575,0.0
0.3958,0.0
0.39585,0.0
0.3959,0.0
0.39595,0.0
0.396,0.0
0.39605,0.0
0.3961,0.0
0.39615,0.0
0.3962,0.0
0.39625,0.0
0.3963,0.0
0.39635,0.0
0.3964,0.0
0.39645,0.0
0.3965,0.0
0.39655,0.0
0.3966,0.0
0.39665,0.0
0.3967,0.0
0.39675,0.0
0.3968,0.0
0.39685,0.0
0.3969,0.0
0.39695,0.0
0.397,0.0
0.39705,0.0
0.3971,0.0
0.39715,0.0
0.3972,0.0
0.39725,0.0
0.3973,0.0
0.39735,0.0
0.3974,0.0
0.39745,0.0
0.3975,0.0
0.39755,0.0
0.3976,0.0
0.39765,0.0
0.3977,0.0
0.39775,0.0
0.3978,0.0
0.39785,0.0
0.3979,0.0
0.39795,0.0
0.398,0.0
0.39805,0.0
0.3981,0.0
0.39815,0.0
0.3982,0.0
0.39825,0.0
0.3983,0.0
0.39835,0.0
0.3984,0.0
0.39845,0.0
0.3985,0.0
0.39855,0.0
0.3986,0.0
0.39865,0.0
0.3987,0.0
0.39875,0.0
0.3988,0.0
0.39885,0.0
0.3989,0.0
0.39895,0.0
0.399,0.0
0.39905,0.0
0.3991,0.0
0.39915,0.0
0.3992,0.0
0.39925,0.0
0.3993,0.0
0.39935,0.0
0.3994,0.0
0.39945,0.0
0.3995,0.0
0.39955,0.0
0.3996,0.0
0.39965,0.0
0.3997,0.0
0.39975,0.0
0.3998,0.0
0.39985,0.0
0.3999,0.0
0.39995,0.0
0.4,0.0
0.40005,0.0
0.4001,0.0
0.40015,0.0
0.4002,0.0
0.40025,0.0
0.4003,0.0
0.40035,0.0
0.4004,0.0
0.40045,0.0
0.4005,0.0
0.40055,0.0
0.4006,0.0
0.40065,0.0
0.4007,0.0
0.40075,0.0
0.4008,0.0
0.40085,0.0
0.4009,0.0
0.40095,0.0
0.401,0.0
0.40105,0.0
0.4011,0.0
0.40115,0.0
0.4012,0.0
0.40125,0.0
0.4013,0.0
0.40135,0.0
0.4014,0.0
0.40145,0.0
0.4015,0.0
0.40155,0.0
0.4016,0.0
0.40165,0.0
0.4017,0.0
0.40175,0.0
0.4018,0.0
0.40185,0.0
0.4019,0.0
0.40195,0.0
0.402,0.0
0.40205,0.0
0.4021,0.0
0.40215,0.0
0.4022,0.0
0.40225,0.0
0.4023,0.0
0.40235,0.0
0.4024,0.0
0.40245,0.0
0.4025,0.0
0.40255,0.0
0.4026,0.0
0.40265,0.0
0.4027,0.0
0.40275,0.0
0.4028,0.0
0.40285,0.0
0.4029,0.0
0.40295,0.0
0.403,0.0
0.40305,0.0
0.4031,0.0
0.40315,0.0
0.4032,0.0
0.40325,0.0
0.4033,0.0
0.40335,0.0
0.4034,0.0
0.40345,0.0
0.4035,0.0
0.40355,0.0
0.4036,0.0
0.40365,0.0
0.4037,0.0
0.40375,0.0
0.4038,0.0
0.40385,0.0
0.4039,0.0
0.40395,0.0
0.404,0.0
0.40405,0.0
0.4041,0.0
0.40415,0.0
0.4042,0.0
0.40425,0.0
0.4043,0.0
0.40435,0.0
0.4044,0.0
0.40445,0.0
0.4045,0.0
0.40455,0.0
0.4046,0.0
0.40465,0.0
0.4047,0.0
0.40475,0.0
0.4048,0.0
0.40485,0.0
0.4049,0.0
0.40495,0.0
0.405,0.0
0.40505,0.0
0.4051,0.0
0.40515,0.0
0.4052,0.0
0.40525,0.0
0.4053,0.0
0.40535,0.0
0.4054,0.0
0.40545,0.0
0.4055,0.0
0.40555,0.0
0.4056,0.0
0.40565,0.0
0.4057,0.0
0.40575,0.0
0.4058,0.0
0.40585,0.0
0.4059,0.0
0.40595,0.0
0.406,0.0
0.40605,0.0
0.4061,0.0
0.40615,0.0
0.4062,0.0
0.40625,0.0
0.4063,0.0
0.40635,0.0
0.4064,0.0
0.40645,0.0
0.4065,0.0
0.40655,0.0
0.4066,0.0
0.40665,0.0
0.4067,0.0
0.40675,0.0
0.4068,0.0
0.40685,0.0
0.4069,0.0
0.40695,0.0
0.407,0.0
0.40705,0.0
0.4071,0.0
0.40715,0.0
0.4072,0.0
0.40725,0.0
0.4073,0.0
0.40735,0.0
0.4074,0.0
0.40745,0.0
0.4075,0.0
0.40755,0.0
0.4076,0.0
0.40765,0.0
0.4077,0.0
0.40775,0.0
0.4078,0.0
0.40785,0.0
0.4079,0.0
0.40795,0.0
0.408,0.0
0.40805,0.0
0.4081,0.0
0.40815,0.0
0.4082,0.0
0.40825,0.0
0.4083,0.0
0.40835,0.0
0.4084,0.0
0.40845,0.0
0.4085,0.0
0.40855,0.0
0.4086,0.0
0.40865,0.0
0.4087,0.0
0.40875,0.0
0.4088,0.0
0.40885,0.0
0.4089,0.0
0.40895,0.0
0.409,0.0
0.40905,0.0
0.4091,0.0
0.40915,0.0
0.4092,0.0
0.40925,0.0
0.4093,0.0
0.40935,0.0
0.4094,0.0
0.40945,0.0
0.4095,0.0
0.40955,0.0
0.4096,0.0
0.40965,0.0
0.4097,0.0
0.40975,0.0
0.4098,0.0
0.40985,0.0
0.4099,0.0
0.40995,0.0
0.41,0.0
0.41005,0.0
0.4101,0.0
0.41015,0.0
0.4102,0.0
0.41025,0.0
0.4103,0.0
0.41035,0.0
0.4104,0.0
0.41045,0.0
0.4105,0.0
0.41055,0.0
0.4106,0.0
0.41065,0.0
0.4107,0.0
0.41075,0.0
0.4108,0.0
0.41085,0.0
0.4109,0.0
0.41095,0.0
0.411,0.0
0.41105,0.0
0.4111,0.0
0.41115,0.0
0.4112,0.0
0.41125,0.0
0.4113,0.0
0.41135,0.0
0.4114,0.0
0.41145,0.0
0.4115,0.0
0.41155,0.0
0.4116,0.0
0.41165,0.0
0.4117,0.0
0.41175,0.0
0.4118,0.0
0.41185,0.0
0.4119,0.0
0.41195,0.0
0.412,0.0
0.41205,0.0
0.4121,0.0
0.41215,0.0
0.4122,0.0
0.41225,0.0
0.4123,0.0
0.41235,0.0
0.4124,0.0
0.41245,0.0
0.4125,0.0
0.41255,0.0
0.4126,0.0
0.41265,0.0
0.4127,0.0
0.41275,0.0
0.4128,0.0
0.41285,0.0
0.4129,0.0
0.41295,0.0
0.413,0.0
0.41305,0.0
0.4131,0.0
0.41315,0.0
0.4132,0.0
0.41325,0.0
0.4133,0.0
0.41335,0.0
0.4134,0.0
0.41345,0.0
0.4135,0.0
0.41355,0.0
0.4136,0.0
0.41365,0.0
0.4137,0.0
0.41375,0.0
0.4138,0.0
0.41385,0.0
0.4139,0.0
0.41395,0.0
0.414,0.0
0.41405,0.0
0.4141,0.0
0.41415,0.0
0.4142,0.0
0.41425,0.0
0.4143,0.0
0.41435,0.0
0.4144,0.0
0.41445,0.0
0.4145,0.0
0.41455,0.0
0.4146,0.0
0.41465,0.0
0.4147,0.0
0.41475,0.0
0.4148,0.0
0.41485,0.0
0.4149,0.0
0.41495,0.0
0.415,0.0
0.41505,0.0
0.4151,0.0
0.41515,0.0
0.4152,0.0
0.41525,0.0
0.4153,0.0
0.41535,0.0
0.4154,0.0
0.41545,0.0
0.4155,0.0
0.41555,0.0
0.4156,0.0
0.41565,0.0
0.4157,0.0
0.41575,0.0
0.4158,0.0
0.41585,0.0
0.4159,0.0
0.41595,0.0
0.416,0.0
0.41605,0.0
0.4161,0.0
0.41615,0.0
0.4162,0.0
0.41625,0.0
0.4163,0.0
0.41635,0.0
0.4164,0.0
0.41645,0.0
0.4165,0.0
0.41655,0.0
0.4166,0.0
0.41665,0.0
0.4167,0.0
0.41675,0.0
0.4168,0.0
0.41685,0.0
0.4169,0.0
0.41695,0.0
0.417,0.0
0.41705,0.0
0.4171,0.0
0.41715,0.0
0.4172,0.0
0.41725,0.0
0.4173,0.0
0.41735,0.0
0.4174,0.0
0.41745,0.0
0.4175,0.0
0.41755,0.0
0.4176,0.0
0.41765,0.0
0.4177,0.0
0.41775,0.0
0.4178,0.0
0.41785,0.0
0.4179,0.0
0.41795,0.0
0.418,0.0
0.41805,0.0
0.4181,0.0
0.41815,0.0
0.4182,0.0
0.41825,0.0
0.4183,0.0
0.41835,0.0
0.4184,0.0
0.41845,0.0
0.4185,0.0
0.41855,0.0
0.4186,0.0
0.41865,0.0
0.4187,0.0
0.41875,0.0
0.4188,0.0
0.41885,0.0
0.4189,0.0
0.41895,0.0
0.419,0.0
0.41905,0.0
0.4191,0.0
0.41915,0.0
0.4192,0.0
0.41925,0.0
0.4193,0.0
0.41935,0.0
0.4194,0.0
0.41945,0.0
0.4195,0.0
0.41955,0.0
0.4196,0.0
0.41965,0.0
0.4197,0.0
0.41975,0.0
0.4198,0.0
0.41985,0.0
0.4199,0.0
0.41995,0.0
0.42,0.0
0.42005,0.0
0.4201,0.0
0.42015,0.0
0.4202,0.0
0.42025,0.0
0.4203,0.0
0.42035,0.0
0.4204,0.0
0.42045,0.0
0.4205,0.0
0.42055,0.0
0.4206,0.0
0.42065,0.0
0.4207,0.0
0.42075,0.0
0.4208,0.0
0.42085,0.0
0.4209,0.0
0.42095,0.0
0.421,0.0
0.42105,0.0
0.4211,0.0
0.42115,0.0
0.4212,0.0
0.42125,0.0
0.4213,0.0
0.42135,0.0
0.4214,0.0
0.42145,0.0
0.4215,0.0
0.42155,0.0
0.4216,0.0
0.42165,0.0
0.4217,0.0
0.42175,0.0
0.4218,0.0
0.42185,0.0
0.4219,0.0
0.42195,0.0
0.422,0.0
0.42205,0.0
0.4221,0.0
0.42215,0.0
0.4222,0.0
0.42225,0.0
0.4223,0.0
0.42235,0.0
0.4224,0.0
0.42245,0.0
0.4225,0.0
0.42255,0.0
0.4226,0.0
0.42265,0.0
0.4227,0.0
0.42275,0.0
0.4228,0.0
0.42285,0.0
0.4229,0.0
0.42295,0.0
0.423,0.0
0.42305,0.0
0.4231,0.0
0.42315,0.0
0.4232,0.0
0.42325,0.0
0.4233,0.0
0.42335,0.0
0.4234,0.0
0.42345,0.0
0.4235,0.0
0.42355,0.0
0.4236,0.0
0.42365,0.0
0.4237,0.0
0.42375,0.0
0.4238,0.0
0.42385,0.0
0.4239,0.0
0.42395,0.0
0.424,0.0
0.42405,0.0
0.4241,0.0
0.42415,0.0
0.4242,0.0
0.42425,0.0
0.4243,0.0
0.42435,0.0
0.4244,0.0
0.42445,0.0
0.4245,0.0
0.42455,0.0
0.4246,0.0
0.42465,0.0
0.4247,0.0
0.42475,0.0
0.4248,0.0
0.42485,0.0
0.4249,0.0
0.42495,0.0
0.425,0.0
0.42505,0.0
0.4251,0.0
0.42515,0.0
0.4252,0.0
0.42525,0.0
0.4253,0.0
0.42535,0.0
0.4254,0.0
0.42545,0.0
0.4255,0.0
0.42555,0.0
0.4256,0.0
0.42565,0.0
0.4257,0.0
0.42575,0.0
0.4258,0.0
0.42585,0.0
0.4259,0.0
0.42595,0.0
0.426,0.0
0.42605,0.0
0.4261,0.0
0.42615,0.0
0.4262,0.0
0.42625,0.0
0.4263,0.0
0.42635,0.0
0.4264,0.0
0.42645,0.0
0.4265,0.0
0.42655,0.0
0.4266,0.0
0.42665,0.0
0.4267,0.0
0.42675,0.0
0.4268,0.0
0.42685,0.0
0.4269,0.0
0.42695,0.0
0.427,0.0
0.42705,0.0
0.4271,0.0
0.42715,0.0
0.4272,0.0
0.42725,0.0
0.4273,0.0
0.42735,0.0
0.4274,0.0
0.42745,0.0
0.4275,0.0
0.42755,0.0
0.4276,0.0
0.42765,0.0
0.4277,0.0
0.42775,0.0
0.4278,0.0
0.42785,0.0
0.4279,0.0
0.42795,0.0
0.428,0.0
0.42805,0.0
0.4281,0.0
